card_number,expiry_month,expiry_year,cvv
5105107735669380,01,2031,203
5301257260743142,04,2029,287
5200829183984912,03,2029,406
4242428427078657,11,2033,973
2223005002275044,02,2027,392
5301259159354833,01,2026,033
5200823058396245,08,2029,865
370000850342082,03,2031,7913
4000000400839975,06,2026,133
4242422930253907,09,2033,363
5105109467627743,10,2028,596
4012885059185183,07,2030,654
340000558251038,08,2032,5697
370000015722988,05,2032,1750
4000008029963308,05,2031,751
4000004516116690,04,2027,700
5200826105742782,01,2027,045
5301253864550306,08,2028,716
4000002933653774,03,2032,196
5301256817922746,08,2029,202
370000288848452,12,2028,8290
2223002833676607,07,2028,585
4000004978032294,04,2026,244
4242427283060163,01,2026,213
370000264045842,01,2029,5345
5105100571011387,09,2031,122
4242420662985894,01,2028,246
5105107960516207,05,2026,609
2223006735751459,03,2028,457
4242428126303133,02,2033,659
370000065814016,11,2028,7921
5200827837246886,06,2030,190
370000993445081,12,2032,5915
4111114355081198,08,2031,508
4012888973858810,10,2027,027
5105101024572231,10,2031,493
4000004483728451,09,2027,304
5105103771663734,03,2032,764
2223003118918938,02,2032,628
2223008959915257,05,2032,156
2223005733745760,01,2026,006
5105108635048238,06,2033,248
2223007122409131,09,2031,731
4012888823631300,01,2033,114
2223001719676038,12,2029,140
2223007840833042,11,2030,143
2223001822660598,07,2033,823
340000991936039,01,2031,7106
4000002179890478,09,2033,351
4111114584156183,06,2031,277
4111117213442486,05,2026,034
4012887223790161,10,2032,880
4000003105192088,09,2028,829
5200821656224140,05,2028,047
4000001893306381,01,2033,992
5200822452019130,04,2029,021
340000312138059,12,2033,5540
4111117370268500,08,2029,913
5105103410783513,04,2030,390
4000001248631681,05,2026,682
5301254715595417,07,2028,560
5301250661030219,01,2032,357
2223009770358842,10,2029,740
2223009551602756,04,2028,085
4242426575467789,02,2031,242
4242422823557315,10,2033,083
2223001940585412,12,2033,441
4242426081444983,10,2026,615
4012881971862967,01,2026,815
5105107740930116,11,2032,307
5301251686751763,01,2030,910
4111119042874764,02,2026,761
340000214381641,01,2030,3516
4111112249306946,12,2032,766
370000770091041,04,2026,4294
4000002922392756,04,2029,270
4000002202866826,07,2028,864
5200826348149183,09,2030,267
4111110544092948,11,2029,267
340000619398737,05,2030,7696
4012888075322145,08,2026,742
5105106527500050,01,2032,062
340000466691010,12,2031,7749
4000002248624924,12,2028,573
5200825352564220,05,2026,549
4000002038951966,12,2028,102
4012881681954401,09,2026,869
370000071011623,02,2028,6633
5200822552805768,04,2032,033
370000579980071,10,2028,2519
4000004802862239,03,2033,321
4111115432384059,11,2029,259
5301250963621343,11,2029,827
4000009697320201,11,2030,077
5200829883015645,01,2031,718
5105100440490101,02,2031,007
5105101674395602,11,2028,393
4242429336802922,02,2030,805
370000946819978,05,2026,9527
4111110077046204,08,2028,191
4111111687023161,06,2026,818
340000593228777,02,2032,5750
5301256941374368,04,2029,436
4111115336221803,09,2028,922
370000204818753,03,2028,5221
4012881110791275,02,2031,325
5200822341634222,08,2033,368
5301257706941243,02,2029,793
4111117737042721,02,2030,108
2223003254857023,07,2032,268
4111113328588966,09,2033,917
2223009001466166,08,2031,999
4111111262162145,01,2031,053
370000174997710,09,2029,1540
5200822851493597,07,2026,668
5200820036694824,10,2033,882
5301253799514195,08,2029,695
4242421176916219,10,2032,406
4012880345015443,09,2032,102
340000884584326,03,2033,1459
4000001236065538,04,2031,751
4242421310603558,04,2028,012
4000001122274517,09,2026,446
4000005657326675,09,2032,494
4111113845547388,01,2027,417
370000078967793,06,2031,5670
370000670630609,02,2028,6652
4242427449144745,07,2027,966
5105102928688149,01,2029,119
2223007209180407,10,2030,294
5105109846111203,05,2026,310
4111111558439595,09,2033,940
5200825354546373,05,2030,701
4111117070694484,07,2028,485
5105105767047731,06,2028,746
5200820087932362,04,2027,219
4111113986601929,03,2030,523
370000930215928,11,2026,7623
370000485922357,07,2030,5195
4111118029440508,10,2030,496
4012882305641572,12,2026,834
370000077230516,07,2028,1058
4111113658185417,08,2033,902
370000823229739,02,2028,9846
5105105643598998,09,2030,003
4012886996021887,06,2026,399
4111113816552813,02,2033,888
4111110109255526,09,2029,466
340000107845470,01,2027,6366
2223003160683927,10,2032,916
4012889557679473,09,2028,050
5200825365961371,07,2028,297
5105103828850607,02,2030,790
2223004065105339,08,2027,248
340000146684070,02,2031,2961
4111116403048566,05,2032,758
4242420070234810,06,2028,393
370000628001143,01,2026,4256
5301254950422772,04,2028,004
5105102927148152,12,2029,951
5301256183393779,12,2027,876
5105104891393111,01,2026,567
4000003616983207,02,2032,437
4111110942192381,06,2030,730
340000219819579,07,2031,1015
4000006306495754,12,2027,781
5105106186383871,12,2033,024
4242421464905437,09,2032,688
4012884431456321,08,2027,144
4242423236857334,11,2032,035
4000005214797806,07,2031,653
5105108010030959,05,2033,152
5200826519011295,09,2028,785
5105103534109579,06,2026,196
340000433697470,10,2030,7191
5105106682825334,10,2027,708
4012889145497495,06,2028,864
2223000782484957,01,2033,355
370000940081872,07,2031,0112
5105101741488414,12,2030,291
4000003971362559,03,2032,473
5200828101999432,04,2031,364
4242425413340901,07,2030,764
5200828193493088,09,2033,302
4111117861521110,07,2032,493
340000646713965,02,2026,1660
340000971871263,05,2028,9142
4000006112265003,06,2028,490
5105103388620143,01,2031,171
5301257183914945,02,2033,333
5200825451978008,10,2028,489
4111118342301734,01,2033,375
5200823123402655,08,2029,824
5200822387297181,07,2031,020
4000003200459432,01,2028,614
4111116744836190,12,2027,238
4111118466569116,07,2031,490
370000691681078,08,2029,9254
4111110985457386,11,2033,233
5301254627053414,06,2026,091
5200823819053366,05,2026,333
5105105638853093,08,2033,994
2223002791850855,02,2027,630
370000340953266,03,2033,6489
5200820524611066,11,2030,710
5105109286185063,07,2027,631
4111117576466056,12,2029,887
5200826259054711,05,2031,106
4111115562416663,07,2030,359
5105103167931174,06,2031,795
370000996667921,01,2027,8988
340000095633995,09,2033,4697
370000884287451,05,2029,3777
4000006195855357,02,2030,060
4111118695024438,07,2027,091
4000008246787035,06,2028,184
5105100590411436,05,2030,871
5105109010645309,10,2026,000
4000002635180068,05,2030,723
4012880536558664,04,2026,553
5301252487746697,04,2032,644
4111111508568469,02,2030,298
4111118379074725,01,2028,759
5105101778053065,08,2026,911
4012885871675031,04,2027,531
2223008592639637,06,2030,126
4242429800924525,03,2033,474
4012886715963815,06,2030,071
4242426111460686,12,2030,694
4242427587507992,12,2027,035
4111112249410672,08,2033,569
340000058935411,02,2026,5329
4242428245641728,08,2029,779
5200823520458367,07,2026,183
4012889318464843,08,2031,549
340000590484183,07,2031,9545
5301251163791159,03,2028,232
5200825269065964,05,2026,036
4000002662136496,05,2028,986
5301252623908961,10,2030,803
4012880192158825,02,2026,335
5105101426904727,08,2030,586
4111111614204371,01,2030,978
4012881260223053,07,2031,136
4242420442416269,07,2026,330
4012886427346978,12,2031,514
4242424780662864,06,2032,816
4242425233938033,05,2026,667
340000524834370,08,2027,7688
2223009086490446,07,2029,785
370000142631391,10,2030,9241
4242428979192310,09,2026,033
4012886167788207,05,2026,524
4012884151058539,07,2028,823
5105101232494608,08,2031,875
4000006959904672,09,2032,783
4111119170187559,02,2026,454
370000152111664,06,2029,2264
5301258669895061,06,2029,346
4000007776584580,03,2030,076
370000094850049,02,2027,6432
5105104461529136,11,2028,146
4000000784593842,02,2028,914
5105109501819587,12,2029,608
5200820131386474,02,2032,447
4242422779194394,10,2033,395
4111115827794193,08,2027,705
4111117445163496,06,2028,763
4000007467741960,08,2027,279
5200824465357879,04,2026,233
5200825511975630,01,2027,739
4000009013624716,07,2031,021
4012884939947672,04,2027,803
4242427829142780,05,2031,565
4012887727657452,09,2027,041
4000001696447796,09,2030,965
340000007792467,01,2029,8987
340000726823684,08,2026,5546
5301256975392427,09,2031,933
4000008545562287,03,2031,688
2223006815695659,02,2031,885
5105103333641855,11,2029,753
2223005151957780,09,2029,988
4000006693115627,11,2030,845
2223007702385099,07,2029,818
2223007385492287,05,2032,519
4000007615167878,01,2027,653
4012880201181602,07,2031,047
370000887324012,05,2033,2361
4242421752722619,06,2030,336
370000626692166,06,2033,0033
370000024015176,02,2029,0508
4111112479834898,09,2029,068
370000246481842,08,2030,1324
4012882639969822,04,2033,333
340000885916600,05,2031,5268
5200827635514261,10,2026,850
5200829609858344,12,2028,605
2223006940133006,10,2027,173
4012882324737815,02,2032,232
340000435079644,07,2032,0293
5200822618999639,09,2030,181
4012880056014387,02,2032,076
4111114754463930,01,2028,105
5105103247335677,02,2027,688
340000195187264,03,2029,2726
340000453606252,09,2026,3322
340000957152647,12,2033,7177
4012883132137214,02,2028,614
5105104885976442,04,2031,473
370000309409011,06,2028,4307
5301250027636782,09,2026,073
4242426973620153,09,2030,740
4111115949169092,10,2027,621
370000127442194,03,2029,5312
370000991179153,07,2029,4662
5200821777679925,04,2033,966
340000302403604,04,2030,0618
370000521969131,10,2030,2182
5200822808287480,12,2032,100
5301250042177481,06,2028,783
4111113232102730,11,2029,930
5105100317270909,09,2032,119
2223000952177266,11,2031,853
5105107632951972,04,2031,547
5105100207866063,11,2026,473
4242426817860437,03,2032,501
5301255311041672,10,2028,904
370000359394626,09,2028,2616
370000710763287,05,2026,1843
4242422001239421,12,2028,024
5105109993544727,04,2029,932
4012881686742637,05,2031,029
4111110520329991,04,2030,839
4111112306083669,11,2029,651
5105104903540337,11,2029,025
2223004840812225,11,2028,883
4012882244183678,08,2029,969
5105103797651507,09,2029,562
4000004227260381,09,2030,419
4111117815474267,08,2026,958
5301259406148707,01,2027,134
5301257011307437,06,2028,559
5301256256708697,12,2029,279
5105105516525706,04,2033,938
4242421351399264,05,2028,193
4000000016836308,03,2027,809
370000019369166,09,2028,1396
4111113493218928,01,2027,020
4012881815619409,03,2029,427
4012882557558300,08,2029,567
4000007195432791,03,2026,682
370000736310188,09,2031,4164
370000101604736,01,2030,3968
340000245696587,07,2032,5257
5301250243617806,10,2033,779
370000995523026,04,2030,7831
4111117268626900,11,2033,833
4000002387484809,11,2030,766
5200826235781999,06,2028,386
5301256533932144,08,2027,486
4111114723165905,08,2030,802
2223001752497276,11,2032,895
4111110131878329,04,2030,220
370000524152982,07,2027,5954
340000521927334,09,2033,4375
4012880793877716,02,2027,562
4000001979091949,09,2033,770
340000325619210,04,2026,9781
370000336184850,02,2033,3930
5200821947873531,10,2026,073
4000006852728046,06,2033,083
4111116230346910,08,2026,062
4000004500351782,06,2026,306
5301252327620987,03,2032,375
2223009376794085,07,2027,280
4111119373530183,08,2030,079
340000701585100,04,2031,6409
5200829973571119,09,2026,301
370000672385350,02,2030,2299
5200828632669389,07,2029,808
4012889808035343,10,2033,104
4111112083033986,10,2027,305
340000258653491,11,2030,2281
4111111319191915,07,2031,774
4111111414026149,07,2027,727
4111119753506720,04,2032,586
4242422830691768,06,2026,548
2223007878512039,10,2030,364
370000989338787,12,2029,5831
5105109280646730,05,2032,049
5105101581624078,11,2029,547
4000000817591953,08,2029,608
5105103319488008,12,2033,848
4000005709359245,12,2032,120
340000486483950,02,2031,9173
4012883832163635,05,2032,623
4012885573276062,09,2029,463
5301253395154511,07,2029,624
5301259414046042,10,2033,526
5301254013676638,04,2033,033
4111118692544560,12,2031,352
5200828312107627,06,2032,103
5105109586892764,10,2029,785
4000007287219999,04,2031,561
340000130014540,12,2030,3228
4111111066882328,09,2030,574
5200829953352506,10,2028,820
370000975812399,05,2028,4249
4111115866086147,01,2033,694
5301258280177030,06,2027,495
5105106275602124,02,2029,491
5105102161257123,04,2032,198
4111115345450070,06,2026,537
340000335124300,11,2026,0298
5200829527443518,05,2030,812
5301258731620794,10,2033,206
4242425948166177,07,2028,857
2223007566938884,12,2028,787
340000818601113,04,2033,2301
370000442030708,11,2026,7563
4111119145463895,04,2030,430
4012883839287114,08,2026,095
370000201943075,02,2030,0728
2223001923533876,03,2032,569
4111111602718465,04,2029,150
5301259348702991,07,2027,620
4000009671819533,11,2028,125
5301255454339065,01,2033,113
4111110009672044,04,2028,169
5301253632889465,04,2030,438
4000009334734889,03,2026,246
5105108049321775,01,2027,289
4012889837393747,06,2028,408
4242424610420814,02,2032,582
2223009846059754,04,2026,585
4012887040989442,10,2031,822
5200827336424414,02,2032,026
4111114267508338,07,2032,149
5105107102937014,12,2032,642
370000165963580,10,2030,3854
2223002870930958,08,2029,022
4012883271815943,05,2031,644
340000528292237,02,2032,0223
5105101821808481,08,2032,871
4012880968481070,08,2033,368
4012885314631096,12,2033,546
5301256450252302,02,2032,664
4111112621671081,09,2029,615
4111116138568490,09,2026,212
5200829880824825,02,2030,506
2223002893039845,05,2027,418
4111115585386398,05,2033,841
2223008127733681,12,2027,561
5301259348796019,06,2033,567
4111118956467573,08,2030,190
2223007524248236,05,2029,517
4111112615090108,02,2029,419
4000007593576074,09,2033,860
4111116095979607,01,2031,766
5301258906037535,08,2028,163
5105102208241833,01,2027,065
340000228802772,09,2030,1156
5200823280363963,09,2026,600
4000007864167710,04,2031,929
5105100406628744,04,2026,595
4111115982048716,04,2032,488
4012888275124564,12,2027,050
340000363175604,12,2029,7139
4111116691600805,12,2032,838
4242425588489285,03,2027,367
4242427865496702,11,2030,538
340000501062599,10,2028,5192
4012880817410312,09,2029,287
340000844653872,05,2030,2820
370000418675494,07,2030,8973
2223005626708644,03,2032,232
4000007366444088,07,2031,875
2223000355429025,09,2027,369
4242427317428626,06,2029,285
2223001777873790,02,2033,422
4242423605697626,10,2032,601
340000652683573,06,2029,0383
4000007302404600,11,2028,765
5105105263895625,01,2033,686
4012883756077845,07,2030,395
340000892172924,08,2028,1458
4012888932727726,03,2027,413
5200826715171612,11,2029,326
5105109946024207,09,2033,385
5105105159566645,08,2028,834
2223003463587692,03,2033,755
5301254178438220,01,2033,725
2223006655384638,03,2029,352
4012886267928513,10,2031,142
340000827957829,07,2033,0202
2223002126441719,05,2030,400
4012888190478558,12,2033,619
5301254062079932,07,2028,608
340000767855819,09,2033,2846
370000934691306,12,2030,2667
2223009579913201,05,2029,305
2223007712566316,11,2026,191
4111111747033028,06,2033,311
4000000980150868,06,2028,892
4111118264666817,01,2028,974
370000030477758,11,2033,7267
5200827482426478,09,2029,115
4000004164552766,06,2033,042
4012884491184615,10,2030,511
5200820641456809,01,2032,408
340000239748972,07,2027,7394
2223001495000007,03,2032,687
340000070228381,11,2032,0919
340000756160163,07,2027,3803
5105103668238384,11,2029,861
4242429231264400,02,2028,961
5105108662570450,02,2031,875
4000009226674722,07,2027,413
5105104592627684,12,2029,629
4242427061927245,02,2033,100
4242421962591556,05,2031,758
5200826427436212,08,2028,421
370000479697239,07,2029,9862
4242424027375106,06,2032,022
370000684058243,12,2032,5465
2223001552553484,09,2030,472
5200828304458699,10,2032,874
4012888542268194,04,2026,283
4000002918494475,11,2029,214
4242423007102506,03,2029,416
5200825449575932,01,2031,430
4242427956572064,08,2031,451
4000004850894316,11,2032,644
4242420706354677,05,2033,380
4242426989281289,05,2026,407
4012887386319683,08,2027,989
370000563838129,10,2026,6848
2223004976873264,07,2031,265
5301254460677345,02,2027,774
4111111849028041,04,2029,787
5200822144731589,05,2030,606
340000550785348,02,2030,3588
2223001996486580,08,2026,208
4000002701044198,01,2031,108
4012880321994280,10,2032,195
4242428266659435,11,2027,623
5200827712833238,04,2028,607
5301257343597408,04,2027,000
5105108696031685,08,2027,901
2223007942273253,08,2030,216
2223008680315868,11,2033,783
340000222549841,03,2029,1535
5200820877950566,11,2027,171
